# TENUKI translation cache — do not edit manually
# Saved: 2026-04-19T08:39:52.8335200Z  Entries: 49977
) [บาดเจ็บภายในZMCZ][吸血ZMDZ][削内ZMEZ]	) [บาดเจ็บภายในZMCZ][ดูดเลือดZMDZ][ลดพลังภายในZMEZ]
) [บาดเจ็บภายในZMCZ][外伤ZMDZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บภายนอกZMDZ]
) [บาดเจ็บภายในZMCZ][武器淬毒ZMDZ]	) [บาดเจ็บภายในZMCZ][อาวุธอาบยาพิษZMDZ]
) [บาดเจ็บภายในZMCZ][武器淬毒ZMDZ][被护甲淬毒ZMEZ]	) [บาดเจ็บภายในZMCZ][อาวุธอาบยาพิษZMDZ][เกราะอาบยาพิษZMEZ]
) [บาดเจ็บภายในZMCZ][武器淬毒ZMDZ][饰品淬毒ZMEZ]	) [บาดเจ็บภายในZMCZ][อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ]
) [บาดเจ็บภายในZMCZ][武器淬毒ZMDZ][饰品淬毒ZMEZ][饰品淬毒ZMFZ]	) [บาดเจ็บภายในZMCZ][อาวุธ淬พิษZMDZ][เครื่องประดับ淬พิษZMEZ][เครื่องประดับ淬พิษZMFZ]
) [บาดเจ็บภายในZMCZ][武器淬毒ZMDZ][饰品淬毒ZMEZ][饰品淬毒ZMFZ][被足履淬毒ZMGZ]	) [บาดเจ็บภายในZMCZ][อาวุธอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ][เครื่องประดับอาบยาพิษZMFZ][รองเท้าอาบยาพิษZMGZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][内伤ZMEZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][บาดเจ็บภายในZMEZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][内伤ZMEZ][被头盔淬毒ZMFZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][บาดเจ็บภายในZMEZ][ถูกหมวกเกราะอาบยาพิษZMFZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][内伤ZMEZ][被护甲淬毒ZMFZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][บาดเจ็บภายในZMEZ][ถูกเกราะอาบยาพิษZMFZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][内伤ZMEZ][被护甲淬毒ZMFZ][被头盔淬毒ZMGZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][บาดเจ็บภายในZMEZ][ถูกเกราะอาบยาพิษZMFZ][ถูกหมวกเกราะอาบยาพิษZMGZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][内伤ZMEZ][被足履淬毒ZMFZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][บาดเจ็บภายในZMEZ][ถูกยาพิษจากรองเท้าZMFZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][吸内ZMEZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][ดูดพลังภายในZMEZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][吸内ZMEZ][被反伤ZMFZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][ดูดพลังภายในZMEZ][ถูกสวนกลับZMFZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][被反伤ZMEZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][ถูกสวนกลับZMEZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][被头盔淬毒ZMEZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][ถูกหมวกเกราะอาบยาพิษZMEZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][被头盔淬毒ZMEZ][被反伤ZMFZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][ถูกหมวกกันน็อกอาบยาพิษZMEZ][ถูกสวนกลับZMFZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][被头盔淬毒ZMEZ][被足履淬毒ZMFZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][ถูกหมวกกันน็อกอาบยาพิษZMEZ][ถูกรองเท้าอาบยาพิษZMFZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][被护甲淬毒ZMEZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][ถูกอาภรณ์อาบยาพิษZMEZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][被护甲淬毒ZMEZ][吸内ZMFZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][ถูกเกราะอาบยาพิษZMEZ][ดูดพลังภายในZMFZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][被护甲淬毒ZMEZ][被头盔淬毒ZMFZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][ถูกอาภรณ์อาบยาพิษZMEZ][ถูกหมวกเกราะอาบยาพิษZMFZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][被护甲淬毒ZMEZ][被头盔淬毒ZMFZ][被足履淬毒ZMGZ][吸内ZMHZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][ถูกอาภรณ์อาบยาพิษZMEZ][ถูกหมวกเกราะอาบยาพิษZMFZ][ถูกรองเท้าอาบยาพิษZMGZ][ดูดพลังภายในZMHZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][被护甲淬毒ZMEZ][被足履淬毒ZMFZ][吸内ZMGZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][ถูกเกราะอาบยาพิษZMEZ][ถูกรองเท้าอาบยาพิษZMFZ][ดูดพลังภายในZMGZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][被足履淬毒ZMEZ]	) [บาดเจ็บภายในZMCZ][บาดเจ็บจริงZMDZ][ถูกยาพิษจากรองเท้าZMEZ]
) [บาดเจ็บภายในZMCZ][真伤ZMDZ][被足履淬毒ZMEZ][吸内ZMFZ]	) [บาดเจ็บภายในZMCZ][บาดแผลจริงZMDZ][ถูกยาพิษจากรองเท้าZMEZ][ดูดพลังภายในZMFZ]
) [บาดเจ็บภายในZMCZ][被反伤ZMDZ]	[บาดเจ็บภายในZMCZ][ถูกสวนกลับZMDZ]
) [บาดเจ็บภายในZMCZ][被反伤吸内ZMDZ]	[บาดเจ็บภายในZMCZ][ถูกดูดพลังภายในZMDZ]
) [บาดเจ็บภายในZMCZ][被头盔淬毒ZMDZ]	[บาดเจ็บภายในZMCZ][ถูกหมวกเกราะอาบยาพิษZMDZ]
) [บาดเจ็บภายในZMCZ][被护甲淬毒ZMDZ]	) [บาดเจ็บภายในZMCZ][ถูกอาบยาพิษจากเกราะZMDZ]
) [บาดเจ็บภายในZMCZ][被护甲淬毒ZMDZ][削内ZMEZ]	) [บาดเจ็บภายในZMCZ][ถูกอาบยาพิษจากเกราะZMDZ][ลดพลังภายในZMEZ]
) [บาดเจ็บภายในZMCZ][被护甲淬毒ZMDZ][被头盔淬毒ZMEZ][被足履淬毒ZMFZ]	) [บาดเจ็บภายในZMCZ][ถูกอาภรณ์อาบยาพิษZMDZ][ถูกหมวกเกราะอาบยาพิษZMEZ][ถูกรองเท้าอาบยาพิษZMFZ]
) [บาดเจ็บภายในZMCZ][被护甲淬毒ZMDZ][被头盔淬毒ZMEZ][被足履淬毒ZMFZ][吸内ZMGZ]	) [บาดเจ็บภายในZMCZ][ถูกอาภรณ์อาบยาพิษZMDZ][ถูกหมวกเกราะอาบยาพิษZMEZ][ถูกรองเท้าอาบยาพิษZMFZ][ดูดพลังภายในZMGZ]
) [บาดเจ็บภายในZMCZ][被足履淬毒ZMDZ]	) [บาดเจ็บภายในZMCZ][ถูกยาพิษจากรองเท้าZMDZ]
) [บาดเจ็บภายในZMCZ][饰品淬毒ZMDZ]	) [บาดเจ็บภายในZMCZ][เครื่องประดับอาบยาพิษZMDZ]
) [บาดเจ็บภายในZMCZ][饰品淬毒ZMDZ][被头盔淬毒ZMEZ]	) [บาดเจ็บภายในZMCZ][เครื่องประดับอาบยาพิษZMDZ][ถูกหมวกเกราะอาบยาพิษZMEZ]
) [บาดเจ็บภายในZMCZ][饰品淬毒ZMDZ][饰品淬毒ZMEZ]	) [บาดเจ็บภายในZMCZ][เครื่องประดับอาบยาพิษZMDZ][เครื่องประดับอาบยาพิษZMEZ]
) [บาดแผลจริง ZMCZ][ดูดพลังภายใน ZMDZ][被反伤吸内ZMEZ]	) [บาดแผลจริง ZMCZ][ดูดพลังภายใน ZMDZ][ถูกโจมตีสวนกลับ ZMEZ]
) [บาดแผลจริง ZMCZ][ถูกหมวกเกราะอาบยาพิษ ZMDZ][被足履淬毒ZMEZ]	) [บาดแผลจริง ZMCZ][ถูกหมวกเกราะอาบยาพิษ ZMDZ][ถูกรองเท้าอาบยาพิษ ZMEZ]
) [บาดแผลจริง ZMCZ][ถูกอาบยาพิษจากเกราะ ZMDZ][吸内ZMEZ]	) [บาดแผลจริง ZMCZ][ถูกอาบยาพิษจากเกราะ ZMDZ][ดูดพลังภายใน ZMEZ]
) [บาดแผลจริง ZMCZ][ถูกอาบยาพิษจากเกราะ ZMDZ][被头盔淬毒ZMEZ]	) [บาดแผลจริง ZMCZ][ถูกอาบยาพิษจากเกราะ ZMDZ][ถูกหมวกเกราะอาบยาพิษ ZMEZ]
) [บาดแผลจริง ZMCZ][ถูกอาบยาพิษจากเกราะ ZMDZ][被头盔淬毒ZMEZ][吸内ZMFZ]	) [บาดแผลจริง ZMCZ][ถูกอาบยาพิษจากเกราะ ZMDZ][ถูกหมวกกันน็อกอาบยาพิษ ZMEZ][ดูดพลังภายใน ZMFZ]
) [บาดแผลจริง ZMCZ][ถูกอาบยาพิษจากเกราะ ZMDZ][被头盔淬毒ZMEZ][被足履淬毒ZMFZ]	) [บาดแผลจริง ZMCZ][ถูกอาบยาพิษจากเกราะ ZMDZ][ถูกหมวกกันน็อกอาบยาพิษ ZMEZ][ถูกรองเท้าอาบยาพิษ ZMFZ]
) [บาดแผลจริง ZMCZ][ถูกอาบยาพิษจากเกราะ ZMDZ][被头盔淬毒ZMEZ][被足履淬毒ZMFZ][吸内ZMGZ]	) [บาดแผลจริง ZMCZ][ถูกอาบยาพิษจากเกราะ ZMDZ][ถูกหมวกกันน็อกอาบยาพิษ ZMEZ][ถูกรองเท้าอาบยาพิษ ZMFZ][ดูดพลังภายใน ZMGZ]
) [บาดแผลจริง ZMCZ][ถูกอาบยาพิษจากเกราะ ZMDZ][被足履淬毒ZMEZ][吸内ZMFZ]	) [บาดแผลจริง ZMCZ][ถูกอาบยาพิษจากเกราะ ZMDZ][ถูกอาบยาพิษจากรองเท้า ZMEZ][ดูดพลังภายใน ZMFZ]
